"","LONGITUDE","LATITUDE","FLOOR"
"65",-7521.86718644574,4864889.47709399,"2"
"66",-7555.13230000064,4864885.2515,"2"
"67",-7537.33989999816,4864895.7854,"2"
"68",-7517.91255196556,4864887.28672764,"2"
"69",-7520.75580000132,4864891.4821,"2"
"70",-7516.08879999816,4864889.8782,"2"
"71",-7512.6041636318,4864884.949544,"2"
"72",-7516.84149999917,4864889.291,"2"
"73",-7501.22190000117,4864863.0729,"2"
"74",-7482.45617602766,4864901.42957994,"2"
"75",-7502.44970000163,4864884.1761,"2"
"76",-7489.17749999836,4864899.9449,"2"
"77",-7480.12409999967,4864894.9306,"2"
"78",-7506.73189999908,4864850.684,"2"
"79",-7516.47450000048,4864844.5972,"2"
"80",-7511.73669999838,4864841.6472,"2"
"81",-7491.03063394502,4864865.38593483,"2"
"82",-7502.82690000162,4864860.1746,"2"
"83",-7504.8814000003,4864865.5295,"2"
"84",-7474.65260000154,4864865.9525,"2"
"85",-7474.65260000154,4864865.9525,"2"
"86",-7506.52930000052,4864862.5543,"2"
"87",-7511.52149999887,4864853.5402,"2"
"88",-7469.73910000175,4864864.2915,"2"
"89",-7474.58249999955,4864866.8723,"2"
"90",-7470.5186999999,4864863.6628,"2"
"91",-7466.29110009223,4864859.33894889,"2"
"92",-7458.26419999823,4864852.0843,"2"
"93",-7457.24210000038,4864853.9303,"2"
"94",-7527.45109999925,4864929.1464,"2"
"95",-7541.26429999992,4864920.7782,"2"
"96",-7524.57039999962,4864934.093,"2"
"97",-7536.621199999,4864934.2252,"2"
"98",-7536.59820000082,4864918.1172,"2"
"99",-7519.15239999816,4864949.5322,"2"
"100",-7519.15239999816,4864949.5322,"2"
"101",-7510.43717321754,4864949.25141671,"2"
"102",-7523.62819999829,4864951.9583,"2"
"103",-7533.89620000124,4864939.2583,"2"
"104",-7564.19629999995,4864887.1932,"2"
"105",-7559.497299999,4864887.6504,"2"
"106",-7528.81640154868,4864959.43061222,"2"
"107",-7571.07107425854,4864890.45929348,"2"
"108",-7559.78200000152,4864871.3735,"2"
"109",-7571.09340000153,4864871.7184,"2"
"110",-7555.13230000064,4864885.2515,"2"
"111",-7562.18620000035,4864866.7851,"2"
"112",-7537.33989999816,4864895.7854,"2"
"113",-7521.86718644574,4864889.47709399,"2"
"114",-7520.72450000048,4864892.4384,"2"
"115",-7526.71092675626,4864892.80180848,"2"
"116",-7517.91255196556,4864887.28672764,"2"
"117",-7512.6041636318,4864884.949544,"2"
"118",-7516.08879999816,4864889.8782,"2"
"119",-7516.84149999917,4864889.291,"2"
"120",-7502.44970000163,4864884.1761,"2"
"121",-7520.75580000132,4864891.4821,"2"
"122",-7480.12409999967,4864894.9306,"2"
"123",-7482.45617602766,4864901.42957994,"2"
"124",-7501.22190000117,4864863.0729,"2"
"125",-7489.17749999836,4864899.9449,"2"
"126",-7506.73189999908,4864850.684,"2"
"127",-7516.47450000048,4864844.5972,"2"
"128",-7511.73669999838,4864841.6472,"2"
"129",-7502.82690000162,4864860.1746,"2"
"130",-7491.03063394502,4864865.38593483,"2"
"131",-7474.65260000154,4864865.9525,"2"
"132",-7511.52149999887,4864853.5402,"2"
"133",-7504.8814000003,4864865.5295,"2"
"134",-7506.52930000052,4864862.5543,"2"
"135",-7474.58249999955,4864866.8723,"2"
"136",-7480.43149175867,4864867.13092805,"2"
"137",-7457.24210000038,4864853.9303,"2"
"138",-7470.5186999999,4864863.6628,"2"
"139",-7466.29110009223,4864859.33894889,"2"
"140",-7458.26419999823,4864852.0843,"2"
"141",-7536.59820000082,4864918.1172,"2"
"142",-7541.26429999992,4864920.7782,"2"
"143",-7527.45109999925,4864929.1464,"2"
"144",-7536.621199999,4864934.2252,"2"
"145",-7519.15239999816,4864949.5322,"2"
"146",-7524.57039999962,4864934.093,"2"
"147",-7519.15239999816,4864949.5322,"2"
"148",-7533.89620000124,4864939.2583,"2"
"149",-7510.43717321754,4864949.25141671,"2"
"150",-7523.62819999829,4864951.9583,"2"
"151",-7559.497299999,4864887.6504,"2"
"152",-7528.81640154868,4864959.43061222,"2"
"153",-7571.07107425854,4864890.45929348,"2"
"154",-7571.09340000153,4864871.7184,"2"
"155",-7562.18620000035,4864866.7851,"2"
"156",-7564.19629999995,4864887.1932,"2"
"157",-7559.78200000152,4864871.3735,"2"
"158",-7520.72450000048,4864892.4384,"2"
"159",-7521.86718644574,4864889.47709399,"2"
"160",-7526.71092675626,4864892.80180848,"2"
"161",-7555.13230000064,4864885.2515,"2"
"162",-7537.33989999816,4864895.7854,"2"
"163",-7516.84149999917,4864889.291,"2"
"164",-7520.75580000132,4864891.4821,"2"
"165",-7517.91255196556,4864887.28672764,"2"
"166",-7516.08879999816,4864889.8782,"2"
"167",-7480.12409999967,4864894.9306,"2"
"168",-7482.45617602766,4864901.42957994,"2"
"169",-7512.6041636318,4864884.949544,"2"
"170",-7489.17749999836,4864899.9449,"2"
"171",-7502.44970000163,4864884.1761,"2"
"172",-7491.03063394502,4864865.38593483,"2"
"173",-7501.22190000117,4864863.0729,"2"
"174",-7502.82690000162,4864860.1746,"2"
"175",-7506.73189999908,4864850.684,"2"
"176",-7511.73669999838,4864841.6472,"2"
"177",-7516.47450000048,4864844.5972,"2"
"178",-7504.8814000003,4864865.5295,"2"
"179",-7511.52149999887,4864853.5402,"2"
"180",-7506.52930000052,4864862.5543,"2"
"181",-7470.5186999999,4864863.6628,"2"
"182",-7466.29110009223,4864859.33894889,"2"
"183",-7474.65260000154,4864865.9525,"2"
"184",-7469.73910000175,4864864.2915,"2"
"185",-7480.43149175867,4864867.13092805,"2"
"186",-7461.52404925972,4864852.0464766,"2"
"187",-7474.58249999955,4864866.8723,"2"
"188",-7536.59820000082,4864918.1172,"2"
"189",-7536.621199999,4864934.2252,"2"
"190",-7519.15239999816,4864949.5322,"2"
"191",-7524.57039999962,4864934.093,"2"
"192",-7533.89620000124,4864939.2583,"2"
"193",-7527.45109999925,4864929.1464,"2"
"194",-7541.26429999992,4864920.7782,"2"
"195",-7528.81640154868,4864959.43061222,"2"
"196",-7510.43717321754,4864949.25141671,"2"
"197",-7519.15239999816,4864949.5322,"2"
"198",-7523.62819999829,4864951.9583,"2"
"199",-7564.19629999995,4864887.1932,"2"
"200",-7559.497299999,4864887.6504,"2"
"201",-7571.09340000153,4864871.7184,"2"
"202",-7562.18620000035,4864866.7851,"2"
"203",-7555.13230000064,4864885.2515,"2"
"204",-7520.72450000048,4864892.4384,"2"
"205",-7520.72450000048,4864892.4384,"2"
"206",-7537.33989999816,4864895.7854,"2"
"207",-7559.78200000152,4864871.3735,"2"
"208",-7521.86718644574,4864889.47709399,"2"
"209",-7516.84149999917,4864889.291,"2"
"210",-7517.91255196556,4864887.28672764,"2"
"211",-7526.71092675626,4864892.80180848,"2"
"212",-7516.08879999816,4864889.8782,"2"
"213",-7512.6041636318,4864884.949544,"2"
"214",-7520.75580000132,4864891.4821,"2"
"215",-7502.44970000163,4864884.1761,"2"
"216",-7480.12409999967,4864894.9306,"2"
"217",-7482.45617602766,4864901.42957994,"2"
"218",-7491.03063394502,4864865.38593483,"2"
"219",-7501.22190000117,4864863.0729,"2"
"220",-7489.17749999836,4864899.9449,"2"
"221",-7506.73189999908,4864850.684,"2"
"222",-7502.82690000162,4864860.1746,"2"
"223",-7511.73669999838,4864841.6472,"2"
"224",-7516.47450000048,4864844.5972,"2"
"225",-7504.8814000003,4864865.5295,"2"
"226",-7470.5186999999,4864863.6628,"2"
"227",-7474.65260000154,4864865.9525,"2"
"228",-7506.52930000052,4864862.5543,"2"
"229",-7511.52149999887,4864853.5402,"2"
"230",-7469.73910000175,4864864.2915,"2"
"231",-7466.29110009223,4864859.33894889,"2"
"232",-7474.58249999955,4864866.8723,"2"
"233",-7480.43149175867,4864867.13092805,"2"
"234",-7458.26419999823,4864852.0843,"2"
"235",-7524.57039999962,4864934.093,"2"
"236",-7541.26429999992,4864920.7782,"2"
"237",-7527.45109999925,4864929.1464,"2"
"238",-7536.59820000082,4864918.1172,"2"
"239",-7536.621199999,4864934.2252,"2"
"240",-7519.15239999816,4864949.5322,"2"
"241",-7533.89620000124,4864939.2583,"2"
"242",-7510.43717321754,4864949.25141671,"2"
"243",-7519.15239999816,4864949.5322,"2"
"244",-7564.19629999995,4864887.1932,"2"
"245",-7559.497299999,4864887.6504,"2"
"246",-7523.62819999829,4864951.9583,"2"
"247",-7528.81640154868,4864959.43061222,"2"
"248",-7555.13230000064,4864885.2515,"2"
"249",-7537.33989999816,4864895.7854,"2"
"250",-7559.78200000152,4864871.3735,"2"
"251",-7562.18620000035,4864866.7851,"2"
"252",-7571.09340000153,4864871.7184,"2"
"253",-7520.72450000048,4864892.4384,"2"
"254",-7521.86718644574,4864889.47709399,"2"
"255",-7520.72450000048,4864892.4384,"2"
"256",-7526.71092675626,4864892.80180848,"2"
"257",-7516.08879999816,4864889.8782,"2"
"258",-7517.91255196556,4864887.28672764,"2"
"259",-7520.75580000132,4864891.4821,"2"
"260",-7516.84149999917,4864889.291,"2"
"261",-7512.6041636318,4864884.949544,"2"
"262",-7489.17749999836,4864899.9449,"2"
"263",-7502.44970000163,4864884.1761,"2"
"264",-7480.12409999967,4864894.9306,"2"
"265",-7482.45617602766,4864901.42957994,"2"
"266",-7491.03063394502,4864865.38593483,"2"
"267",-7502.82690000162,4864860.1746,"2"
"268",-7511.73669999838,4864841.6472,"2"
"269",-7506.73189999908,4864850.684,"2"
"270",-7501.22190000117,4864863.0729,"2"
"271",-7506.52930000052,4864862.5543,"2"
"272",-7516.47450000048,4864844.5972,"2"
"273",-7504.8814000003,4864865.5295,"2"
"274",-7511.52149999887,4864853.5402,"2"
"275",-7474.65260000154,4864865.9525,"2"
"276",-7469.73910000175,4864864.2915,"2"
"277",-7466.29110009223,4864859.33894889,"2"
"278",-7474.58249999955,4864866.8723,"2"
"279",-7470.5186999999,4864863.6628,"2"
"280",-7457.24210000038,4864853.9303,"2"
"281",-7458.26419999823,4864852.0843,"2"
"282",-7480.43149175867,4864867.13092805,"2"
"283",-7461.52404925972,4864852.0464766,"2"
"284",-7541.26429999992,4864920.7782,"2"
"285",-7536.59820000082,4864918.1172,"2"
"286",-7536.621199999,4864934.2252,"2"
"287",-7527.45109999925,4864929.1464,"2"
"288",-7533.89620000124,4864939.2583,"2"
"289",-7519.15239999816,4864949.5322,"2"
"290",-7519.15239999816,4864949.5322,"2"
"291",-7524.57039999962,4864934.093,"2"
"292",-7528.81640154868,4864959.43061222,"2"
"293",-7559.497299999,4864887.6504,"2"
"294",-7510.43717321754,4864949.25141671,"2"
"295",-7523.62819999829,4864951.9583,"2"
"296",-7571.09340000153,4864871.7184,"2"
"297",-7562.18620000035,4864866.7851,"2"
"298",-7564.19629999995,4864887.1932,"2"
"299",-7559.78200000152,4864871.3735,"2"
"300",-7555.13230000064,4864885.2515,"2"
"301",-7537.33989999816,4864895.7854,"2"
"302",-7526.71092675626,4864892.80180848,"2"
"303",-7517.91255196556,4864887.28672764,"2"
"304",-7521.86718644574,4864889.47709399,"2"
"305",-7512.6041636318,4864884.949544,"2"
"306",-7516.08879999816,4864889.8782,"2"
"307",-7502.44970000163,4864884.1761,"2"
"308",-7516.84149999917,4864889.291,"2"
"309",-7520.75580000132,4864891.4821,"2"
"310",-7480.12409999967,4864894.9306,"2"
"311",-7482.45617602766,4864901.42957994,"2"
"312",-7501.22190000117,4864863.0729,"2"
"313",-7489.17749999836,4864899.9449,"2"
"314",-7502.82690000162,4864860.1746,"2"
"315",-7491.03063394502,4864865.38593483,"2"
"316",-7511.73669999838,4864841.6472,"2"
"317",-7516.47450000048,4864844.5972,"2"
"318",-7506.73189999908,4864850.684,"2"
"319",-7511.52149999887,4864853.5402,"2"
"320",-7474.65260000154,4864865.9525,"2"
"321",-7504.8814000003,4864865.5295,"2"
"322",-7506.52930000052,4864862.5543,"2"
"323",-7469.73910000175,4864864.2915,"2"
"324",-7474.58249999955,4864866.8723,"2"
"325",-7466.29110009223,4864859.33894889,"2"
"326",-7470.5186999999,4864863.6628,"2"
"327",-7480.43149175867,4864867.13092805,"2"
"328",-7458.26419999823,4864852.0843,"2"
"329",-7461.52404925972,4864852.0464766,"2"
"330",-7457.24210000038,4864853.9303,"2"
"331",-7536.59820000082,4864918.1172,"2"
"332",-7541.26429999992,4864920.7782,"2"
"333",-7536.621199999,4864934.2252,"2"
"334",-7527.45109999925,4864929.1464,"2"
"335",-7533.89620000124,4864939.2583,"2"
"336",-7524.57039999962,4864934.093,"2"
"337",-7519.15239999816,4864949.5322,"2"
"338",-7519.15239999816,4864949.5322,"2"
"339",-7510.43717321754,4864949.25141671,"2"
"340",-7523.62819999829,4864951.9583,"2"
"341",-7528.81640154868,4864959.43061222,"2"
"342",-7571.09340000153,4864871.7184,"2"
"343",-7559.497299999,4864887.6504,"2"
"344",-7564.19629999995,4864887.1932,"2"
"345",-7555.13230000064,4864885.2515,"2"
"346",-7537.33989999816,4864895.7854,"2"
"347",-7559.78200000152,4864871.3735,"2"
"348",-7562.18620000035,4864866.7851,"2"
"349",-7520.72450000048,4864892.4384,"2"
"350",-7517.91255196556,4864887.28672764,"2"
"351",-7516.84149999917,4864889.291,"2"
"352",-7521.86718644574,4864889.47709399,"2"
"353",-7526.71092675626,4864892.80180848,"2"
"354",-7489.17749999836,4864899.9449,"2"
"355",-7516.08879999816,4864889.8782,"2"
"356",-7520.75580000132,4864891.4821,"2"
"357",-7512.6041636318,4864884.949544,"2"
"358",-7502.44970000163,4864884.1761,"2"
"359",-7480.12409999967,4864894.9306,"2"
"360",-7501.22190000117,4864863.0729,"2"
"361",-7482.45617602766,4864901.42957994,"2"
"362",-7491.03063394502,4864865.38593483,"2"
"363",-7511.73669999838,4864841.6472,"2"
"364",-7506.73189999908,4864850.684,"2"
"365",-7502.82690000162,4864860.1746,"2"
"366",-7516.47450000048,4864844.5972,"2"
"367",-7504.8814000003,4864865.5295,"2"
"368",-7470.5186999999,4864863.6628,"2"
"369",-7474.65260000154,4864865.9525,"2"
"370",-7511.52149999887,4864853.5402,"2"
"371",-7506.52930000052,4864862.5543,"2"
"372",-7469.73910000175,4864864.2915,"2"
"373",-7466.29110009223,4864859.33894889,"2"
"374",-7474.58249999955,4864866.8723,"2"
"375",-7480.43149175867,4864867.13092805,"2"
"376",-7458.26419999823,4864852.0843,"2"
"377",-7457.24210000038,4864853.9303,"2"
"378",-7461.52404925972,4864852.0464766,"2"
"379",-7536.621199999,4864934.2252,"2"
"380",-7536.59820000082,4864918.1172,"2"
"381",-7533.89620000124,4864939.2583,"2"
"382",-7527.45109999925,4864929.1464,"2"
"383",-7524.57039999962,4864934.093,"2"
"384",-7541.26429999992,4864920.7782,"2"
"385",-7523.62819999829,4864951.9583,"2"
"386",-7528.81640154868,4864959.43061222,"2"
"387",-7510.43717321754,4864949.25141671,"2"
"388",-7519.15239999816,4864949.5322,"2"
"389",-7519.15239999816,4864949.5322,"2"
"390",-7571.09340000153,4864871.7184,"2"
"391",-7562.18620000035,4864866.7851,"2"
"392",-7559.497299999,4864887.6504,"2"
"393",-7564.19629999995,4864887.1932,"2"
"394",-7526.71092675626,4864892.80180848,"2"
"395",-7559.78200000152,4864871.3735,"2"
"396",-7537.33989999816,4864895.7854,"2"
"397",-7520.72450000048,4864892.4384,"2"
"398",-7555.13230000064,4864885.2515,"2"
"399",-7516.08879999816,4864889.8782,"2"
"400",-7520.75580000132,4864891.4821,"2"
"401",-7521.86718644574,4864889.47709399,"2"
"402",-7516.84149999917,4864889.291,"2"
"403",-7482.45617602766,4864901.42957994,"2"
"404",-7512.6041636318,4864884.949544,"2"
"405",-7502.44970000163,4864884.1761,"2"
"406",-7480.12409999967,4864894.9306,"2"
"407",-7489.17749999836,4864899.9449,"2"
"408",-7502.82690000162,4864860.1746,"2"
"409",-7501.22190000117,4864863.0729,"2"
"410",-7506.73189999908,4864850.684,"2"
"411",-7491.03063394502,4864865.38593483,"2"
"412",-7511.52149999887,4864853.5402,"2"
"413",-7516.47450000048,4864844.5972,"2"
"414",-7511.73669999838,4864841.6472,"2"
"415",-7504.8814000003,4864865.5295,"2"
"416",-7506.52930000052,4864862.5543,"2"
"417",-7474.65260000154,4864865.9525,"2"
"418",-7466.29110009223,4864859.33894889,"2"
"419",-7469.73910000175,4864864.2915,"2"
"420",-7470.5186999999,4864863.6628,"2"
"421",-7461.52404925972,4864852.0464766,"2"
"422",-7480.43149175867,4864867.13092805,"2"
"423",-7458.26419999823,4864852.0843,"2"
"424",-7457.24210000038,4864853.9303,"2"
"425",-7474.58249999955,4864866.8723,"2"
"426",-7527.45109999925,4864929.1464,"2"
"427",-7536.621199999,4864934.2252,"2"
"428",-7541.26429999992,4864920.7782,"2"
"429",-7524.57039999962,4864934.093,"2"
"430",-7536.59820000082,4864918.1172,"2"
"431",-7519.15239999816,4864949.5322,"2"
"432",-7533.89620000124,4864939.2583,"2"
"433",-7519.15239999816,4864949.5322,"2"
"434",-7510.43717321754,4864949.25141671,"2"
"435",-7528.81640154868,4864959.43061222,"2"
"436",-7564.19629999995,4864887.1932,"2"
"437",-7571.09340000153,4864871.7184,"2"
"438",-7559.497299999,4864887.6504,"2"
"439",-7523.62819999829,4864951.9583,"2"
"440",-7562.18620000035,4864866.7851,"2"
"441",-7559.78200000152,4864871.3735,"2"
"442",-7537.33989999816,4864895.7854,"2"
"443",-7555.13230000064,4864885.2515,"2"
"444",-7521.86718644574,4864889.47709399,"2"
"445",-7520.75580000132,4864891.4821,"2"
"446",-7516.84149999917,4864889.291,"2"
"447",-7526.71092675626,4864892.80180848,"2"
"448",-7520.72450000048,4864892.4384,"2"
"449",-7502.44970000163,4864884.1761,"2"
"450",-7516.08879999816,4864889.8782,"2"
"451",-7512.6041636318,4864884.949544,"2"
"452",-7489.17749999836,4864899.9449,"2"
"453",-7480.12409999967,4864894.9306,"2"
"454",-7482.45617602766,4864901.42957994,"2"
"455",-7502.82690000162,4864860.1746,"2"
"456",-7491.03063394502,4864865.38593483,"2"
"457",-7501.22190000117,4864863.0729,"2"
"458",-7516.47450000048,4864844.5972,"2"
"459",-7506.73189999908,4864850.684,"2"
"460",-7511.73669999838,4864841.6472,"2"
"461",-7511.52149999887,4864853.5402,"2"
"462",-7469.73910000175,4864864.2915,"2"
"463",-7470.5186999999,4864863.6628,"2"
"464",-7506.52930000052,4864862.5543,"2"
"465",-7504.8814000003,4864865.5295,"2"
"466",-7474.65260000154,4864865.9525,"2"
"467",-7474.58249999955,4864866.8723,"2"
"468",-7480.43149175867,4864867.13092805,"2"
"469",-7466.29110009223,4864859.33894889,"2"
"470",-7457.24210000038,4864853.9303,"2"
"471",-7461.52404925972,4864852.0464766,"2"
"472",-7458.26419999823,4864852.0843,"2"
"473",-7501.22190000117,4864863.0729,"2"
"474",-7502.82690000162,4864860.1746,"2"
"475",-7491.03063394502,4864865.38593483,"2"
"476",-7496.94720675796,4864853.11766868,"2"
"477",-7516.47450000048,4864844.5972,"2"
"478",-7507.03207832202,4864834.89386983,"2"
"479",-7501.991898112,4864844.02647952,"2"
"480",-7506.73189999908,4864850.684,"2"
"481",-7511.73669999838,4864841.6472,"2"
"482",-7506.52930000052,4864862.5543,"2"
"483",-7525.81812998652,4864845.29862264,"2"
"484",-7511.52149999887,4864853.5402,"2"
"485",-7520.75047279894,4864854.41564837,"2"
"486",-7504.8814000003,4864865.5295,"2"
"487",-7480.12409999967,4864894.9306,"2"
"488",-7515.72095530108,4864863.51544973,"2"
"489",-7489.17749999836,4864899.9449,"2"
"490",-7510.61392811313,4864872.71367608,"2"
"491",-7527.45109999925,4864929.1464,"2"
"492",-7526.55426696688,4864919.34128951,"2"
"493",-7536.59820000082,4864918.1172,"2"
"494",-7524.57039999962,4864934.093,"2"
"495",-7528.81640154868,4864959.43061222,"2"
"496",-7519.15239999816,4864949.5322,"2"
"497",-7523.62819999829,4864951.9583,"2"
"498",-7516.6153924875,4864937.62578379,"2"
"499",-7510.43717321754,4864949.25141671,"2"
"500",-7533.89620000124,4864939.2583,"2"
"501",-7535.39365217462,4864948.02602545,"2"
"502",-7541.26429999992,4864920.7782,"2"
"503",-7536.621199999,4864934.2252,"2"
"504",-7559.78200000152,4864871.3735,"2"
"505",-7571.09340000153,4864871.7184,"2"
"506",-7555.13230000064,4864885.2515,"2"
"507",-7562.18620000035,4864866.7851,"2"
"508",-7545.62000967562,4864929.90024149,"2"
"509",-7564.19629999995,4864887.1932,"2"
"510",-7501.22190000117,4864863.0729,"2"
"511",-7559.497299999,4864887.6504,"2"
"512",-7491.03063394502,4864865.38593483,"2"
"513",-7511.73669999838,4864841.6472,"2"
"514",-7506.73189999908,4864850.684,"2"
"515",-7501.991898112,4864844.02647952,"2"
"516",-7496.94720675796,4864853.11766868,"2"
"517",-7502.82690000162,4864860.1746,"2"
"518",-7525.81812998652,4864845.29862264,"2"
"519",-7516.47450000048,4864844.5972,"2"
"520",-7507.03207832202,4864834.89386983,"2"
"521",-7511.52149999887,4864853.5402,"2"
"522",-7506.52930000052,4864862.5543,"2"
"523",-7520.75047279894,4864854.41564837,"2"
"524",-7504.8814000003,4864865.5295,"2"
"525",-7510.61392811313,4864872.71367608,"2"
"526",-7515.72095530108,4864863.51544973,"2"
"527",-7536.59820000082,4864918.1172,"2"
"528",-7527.45109999925,4864929.1464,"2"
"529",-7480.12409999967,4864894.9306,"2"
"530",-7489.17749999836,4864899.9449,"2"
"531",-7526.55426696688,4864919.34128951,"2"
"532",-7524.57039999962,4864934.093,"2"
"533",-7510.43717321754,4864949.25141671,"2"
"534",-7519.15239999816,4864949.5322,"2"
"535",-7516.6153924875,4864937.62578379,"2"
"536",-7536.621199999,4864934.2252,"2"
"537",-7523.62819999829,4864951.9583,"2"
"538",-7533.89620000124,4864939.2583,"2"
"539",-7535.39365217462,4864948.02602545,"2"
"540",-7528.81640154868,4864959.43061222,"2"
"541",-7562.18620000035,4864866.7851,"2"
"542",-7559.78200000152,4864871.3735,"2"
"543",-7541.26429999992,4864920.7782,"2"
"544",-7555.13230000064,4864885.2515,"2"
"545",-7559.497299999,4864887.6504,"2"
"546",-7491.03063394502,4864865.38593483,"2"
"547",-7564.19629999995,4864887.1932,"2"
"548",-7501.22190000117,4864863.0729,"2"
"549",-7571.09340000153,4864871.7184,"2"
"550",-7501.991898112,4864844.02647952,"2"
"551",-7506.73189999908,4864850.684,"2"
"552",-7502.82690000162,4864860.1746,"2"
"553",-7496.94720675796,4864853.11766868,"2"
"554",-7516.47450000048,4864844.5972,"2"
"555",-7525.81812998652,4864845.29862264,"2"
"556",-7511.52149999887,4864853.5402,"2"
"557",-7511.73669999838,4864841.6472,"2"
"558",-7507.03207832202,4864834.89386983,"2"
"559",-7506.52930000052,4864862.5543,"2"
"560",-7504.8814000003,4864865.5295,"2"
"561",-7520.75047279894,4864854.41564837,"2"
"562",-7515.72095530108,4864863.51544973,"2"
"563",-7536.59820000082,4864918.1172,"2"
"564",-7510.61392811313,4864872.71367608,"2"
"565",-7480.12409999967,4864894.9306,"2"
"566",-7489.17749999836,4864899.9449,"2"
"567",-7526.55426696688,4864919.34128951,"2"
"568",-7519.15239999816,4864949.5322,"2"
"569",-7516.6153924875,4864937.62578379,"2"
"570",-7524.57039999962,4864934.093,"2"
"571",-7527.45109999925,4864929.1464,"2"
"572",-7528.81640154868,4864959.43061222,"2"
"573",-7510.43717321754,4864949.25141671,"2"
"574",-7515.72095530108,4864863.51544973,"2"
"575",-7535.39365217462,4864948.02602545,"2"
"576",-7533.89620000124,4864939.2583,"2"
"577",-7523.62819999829,4864951.9583,"2"
"578",-7545.62000967562,4864929.90024149,"2"
"579",-7541.26429999992,4864920.7782,"2"
"580",-7555.13230000064,4864885.2515,"2"
"581",-7536.621199999,4864934.2252,"2"
"582",-7571.09340000153,4864871.7184,"2"
"583",-7559.78200000152,4864871.3735,"2"
"584",-7564.19629999995,4864887.1932,"2"
"585",-7562.18620000035,4864866.7851,"2"
"586",-7559.497299999,4864887.6504,"2"
"587",-7501.22190000117,4864863.0729,"2"
"588",-7491.03063394502,4864865.38593483,"2"
"589",-7506.73189999908,4864850.684,"2"
"590",-7496.94720675796,4864853.11766868,"2"
"591",-7525.81812998652,4864845.29862264,"2"
"592",-7507.03207832202,4864834.89386983,"2"
"593",-7511.73669999838,4864841.6472,"2"
"594",-7516.47450000048,4864844.5972,"2"
"595",-7501.991898112,4864844.02647952,"2"
"596",-7506.52930000052,4864862.5543,"2"
"597",-7520.75047279894,4864854.41564837,"2"
"598",-7511.52149999887,4864853.5402,"2"
"599",-7480.12409999967,4864894.9306,"2"
"600",-7504.8814000003,4864865.5295,"2"
"601",-7510.61392811313,4864872.71367608,"2"
"602",-7536.59820000082,4864918.1172,"2"
"603",-7489.17749999836,4864899.9449,"2"
